Date,Datetime,Month,AccountNumber,Quantity,UnitOfMeasure,SettlementPointPrice,PriceUnits,Price
12/28/2023,12/28/2023 5:00,December,account_b,422.418,kWh,26.24,$/MWh,0.02624
12/28/2023,12/28/2023 6:00,December,account_a,9.78075,kWh,41.49,$/MWh,0.04149
12/28/2023,12/28/2023 6:00,December,account_b,364.596,kWh,41.49,$/MWh,0.04149
12/28/2023,12/28/2023 7:00,December,account_a,9.6945,kWh,45,$/MWh,0.045
12/28/2023,12/28/2023 7:00,December,account_b,351.831,kWh,45,$/MWh,0.045
12/28/2023,12/28/2023 8:00,December,account_a,14.88675,kWh,26.11,$/MWh,0.02611
12/28/2023,12/28/2023 8:00,December,account_b,309.603,kWh,26.11,$/MWh,0.02611
12/28/2023,12/28/2023 9:00,December,account_a,14.007,kWh,19.64,$/MWh,0.01964
12/28/2023,12/28/2023 9:00,December,account_b,286.557,kWh,19.64,$/MWh,0.01964
12/28/2023,12/28/2023 10:00,December,account_a,14.57625,kWh,18.38,$/MWh,0.01838
12/28/2023,12/28/2023 10:00,December,account_b,247.71,kWh,18.38,$/MWh,0.01838
12/28/2023,12/28/2023 11:00,December,account_a,15.40425,kWh,17.05,$/MWh,0.01705
12/28/2023,12/28/2023 11:00,December,account_b,237.015,kWh,17.05,$/MWh,0.01705
12/28/2023,12/28/2023 12:00,December,account_a,16.1805,kWh,15.92,$/MWh,0.01592
12/28/2023,12/28/2023 12:00,December,account_b,248.745,kWh,15.92,$/MWh,0.01592
12/28/2023,12/28/2023 13:00,December,account_a,14.904,kWh,13.85,$/MWh,0.01385
12/28/2023,12/28/2023 13:00,December,account_b,243.777,kWh,13.85,$/MWh,0.01385
12/28/2023,12/28/2023 14:00,December,account_a,12.78225,kWh,13.36,$/MWh,0.01336
12/28/2023,12/28/2023 14:00,December,account_b,246.813,kWh,13.36,$/MWh,0.01336
12/28/2023,12/28/2023 15:00,December,account_a,14.5935,kWh,13.53,$/MWh,0.01353
12/28/2023,12/28/2023 15:00,December,account_b,243.984,kWh,13.53,$/MWh,0.01353
12/28/2023,12/28/2023 16:00,December,account_a,12.144,kWh,17.35,$/MWh,0.01735
12/28/2023,12/28/2023 16:00,December,account_b,265.305,kWh,17.35,$/MWh,0.01735
12/28/2023,12/28/2023 17:00,December,account_a,11.40225,kWh,33.31,$/MWh,0.03331
12/28/2023,12/28/2023 17:00,December,account_b,280.554,kWh,33.31,$/MWh,0.03331
12/28/2023,12/28/2023 18:00,December,account_a,10.43625,kWh,29.32,$/MWh,0.02932
12/28/2023,12/28/2023 18:00,December,account_b,235.98,kWh,29.32,$/MWh,0.02932
12/28/2023,12/28/2023 19:00,December,account_a,12.78225,kWh,30.7,$/MWh,0.0307
12/28/2023,12/28/2023 19:00,December,account_b,79.833,kWh,30.7,$/MWh,0.0307
12/28/2023,12/28/2023 20:00,December,account_a,11.16075,kWh,33.7,$/MWh,0.0337
12/28/2023,12/28/2023 20:00,December,account_b,109.158,kWh,33.7,$/MWh,0.0337
12/28/2023,12/28/2023 21:00,December,account_a,8.40075,kWh,33.26,$/MWh,0.03326
12/28/2023,12/28/2023 21:00,December,account_b,118.542,kWh,33.26,$/MWh,0.03326
12/28/2023,12/28/2023 22:00,December,account_a,9.798,kWh,31.02,$/MWh,0.03102
12/28/2023,12/28/2023 22:00,December,account_b,128.133,kWh,31.02,$/MWh,0.03102
12/28/2023,12/28/2023 23:00,December,account_a,10.3845,kWh,26.57,$/MWh,0.02657
12/28/2023,12/28/2023 23:00,December,account_b,138.69,kWh,26.57,$/MWh,0.02657
12/29/2023,12/29/2023 0:00,December,account_a,8.22825,kWh,22.98,$/MWh,0.02298
12/29/2023,12/29/2023 0:00,December,account_b,146.142,kWh,22.98,$/MWh,0.02298
12/29/2023,12/29/2023 1:00,December,account_a,11.868,kWh,22.81,$/MWh,0.02281
12/29/2023,12/29/2023 1:00,December,account_b,150.351,kWh,22.81,$/MWh,0.02281
12/29/2023,12/29/2023 2:00,December,account_a,8.50425,kWh,21.65,$/MWh,0.02165
12/29/2023,12/29/2023 2:00,December,account_b,155.457,kWh,21.65,$/MWh,0.02165
12/29/2023,12/29/2023 3:00,December,account_a,11.5575,kWh,21.16,$/MWh,0.02116
12/29/2023,12/29/2023 3:00,December,account_b,161.115,kWh,21.16,$/MWh,0.02116
12/29/2023,12/29/2023 4:00,December,account_a,8.84925,kWh,20.97,$/MWh,0.02097
12/29/2023,12/29/2023 4:00,December,account_b,233.772,kWh,20.97,$/MWh,0.02097
12/29/2023,12/29/2023 5:00,December,account_a,11.64375,kWh,22.33,$/MWh,0.02233
12/29/2023,12/29/2023 5:00,December,account_b,454.848,kWh,22.33,$/MWh,0.02233
12/29/2023,12/29/2023 6:00,December,account_a,8.625,kWh,30.11,$/MWh,0.03011
12/29/2023,12/29/2023 6:00,December,account_b,397.44,kWh,30.11,$/MWh,0.03011
12/29/2023,12/29/2023 7:00,December,account_a,12.144,kWh,26.05,$/MWh,0.02605
12/29/2023,12/29/2023 7:00,December,account_b,382.398,kWh,26.05,$/MWh,0.02605
12/29/2023,12/29/2023 8:00,December,account_a,13.05825,kWh,17.69,$/MWh,0.01769
12/29/2023,12/29/2023 8:00,December,account_b,296.907,kWh,17.69,$/MWh,0.01769
12/29/2023,12/29/2023 9:00,December,account_a,13.455,kWh,15.92,$/MWh,0.01592
12/29/2023,12/29/2023 9:00,December,account_b,254.886,kWh,15.92,$/MWh,0.01592
12/29/2023,12/29/2023 10:00,December,account_a,15.36975,kWh,15.17,$/MWh,0.01517
12/29/2023,12/29/2023 10:00,December,account_b,243.984,kWh,15.17,$/MWh,0.01517
12/29/2023,12/29/2023 11:00,December,account_a,14.57625,kWh,14.05,$/MWh,0.01405
12/29/2023,12/29/2023 11:00,December,account_b,238.74,kWh,14.05,$/MWh,0.01405
12/29/2023,12/29/2023 12:00,December,account_a,13.74825,kWh,12.57,$/MWh,0.01257
12/29/2023,12/29/2023 12:00,December,account_b,224.043,kWh,12.57,$/MWh,0.01257
12/29/2023,12/29/2023 13:00,December,account_a,15.042,kWh,10.5,$/MWh,0.0105
12/29/2023,12/29/2023 13:00,December,account_b,222.18,kWh,10.5,$/MWh,0.0105
12/29/2023,12/29/2023 14:00,December,account_a,16.2495,kWh,10.04,$/MWh,0.01004
12/29/2023,12/29/2023 14:00,December,account_b,220.731,kWh,10.04,$/MWh,0.01004
12/29/2023,12/29/2023 15:00,December,account_a,14.26575,kWh,11.61,$/MWh,0.01161
12/29/2023,12/29/2023 15:00,December,account_b,229.149,kWh,11.61,$/MWh,0.01161
12/29/2023,12/29/2023 16:00,December,account_a,14.8005,kWh,16.13,$/MWh,0.01613
12/29/2023,12/29/2023 16:00,December,account_b,228.666,kWh,16.13,$/MWh,0.01613
12/29/2023,12/29/2023 17:00,December,account_a,13.36875,kWh,39.63,$/MWh,0.03963
12/29/2023,12/29/2023 17:00,December,account_b,246.951,kWh,39.63,$/MWh,0.03963
12/29/2023,12/29/2023 18:00,December,account_a,11.3505,kWh,33.45,$/MWh,0.03345
12/29/2023,12/29/2023 18:00,December,account_b,223.215,kWh,33.45,$/MWh,0.03345
12/29/2023,12/29/2023 19:00,December,account_a,10.557,kWh,29.84,$/MWh,0.02984
12/29/2023,12/29/2023 19:00,December,account_b,73.761,kWh,29.84,$/MWh,0.02984
12/29/2023,12/29/2023 20:00,December,account_a,8.97,kWh,26.31,$/MWh,0.02631
12/29/2023,12/29/2023 20:00,December,account_b,99.498,kWh,26.31,$/MWh,0.02631
12/29/2023,12/29/2023 21:00,December,account_a,9.5565,kWh,25.73,$/MWh,0.02573
12/29/2023,12/29/2023 21:00,December,account_b,112.746,kWh,25.73,$/MWh,0.02573
12/29/2023,12/29/2023 22:00,December,account_a,8.4525,kWh,22.75,$/MWh,0.02275
12/29/2023,12/29/2023 22:00,December,account_b,108.606,kWh,22.75,$/MWh,0.02275
12/29/2023,12/29/2023 23:00,December,account_a,11.4885,kWh,20.28,$/MWh,0.02028
12/29/2023,12/29/2023 23:00,December,account_b,113.022,kWh,20.28,$/MWh,0.02028
12/30/2023,12/30/2023 0:00,December,account_a,8.40075,kWh,21.05,$/MWh,0.02105
12/30/2023,12/30/2023 0:00,December,account_b,123.717,kWh,21.05,$/MWh,0.02105
12/30/2023,12/30/2023 1:00,December,account_a,10.78125,kWh,20.64,$/MWh,0.02064
12/30/2023,12/30/2023 1:00,December,account_b,127.167,kWh,20.64,$/MWh,0.02064
12/30/2023,12/30/2023 2:00,December,account_a,9.039,kWh,21.18,$/MWh,0.02118
12/30/2023,12/30/2023 2:00,December,account_b,140.967,kWh,21.18,$/MWh,0.02118
12/30/2023,12/30/2023 3:00,December,account_a,10.57425,kWh,23.01,$/MWh,0.02301
12/30/2023,12/30/2023 3:00,December,account_b,145.176,kWh,23.01,$/MWh,0.02301
12/30/2023,12/30/2023 4:00,December,account_a,9.43575,kWh,25.63,$/MWh,0.02563
12/30/2023,12/30/2023 4:00,December,account_b,149.73,kWh,25.63,$/MWh,0.02563
12/30/2023,12/30/2023 5:00,December,account_a,10.40175,kWh,34.08,$/MWh,0.03408
12/30/2023,12/30/2023 5:00,December,account_b,183.747,kWh,34.08,$/MWh,0.03408
12/30/2023,12/30/2023 6:00,December,account_a,9.522,kWh,42.07,$/MWh,0.04207
12/30/2023,12/30/2023 6:00,December,account_b,390.471,kWh,42.07,$/MWh,0.04207
12/30/2023,12/30/2023 7:00,December,account_a,10.626,kWh,42.28,$/MWh,0.04228
12/30/2023,12/30/2023 7:00,December,account_b,387.711,kWh,42.28,$/MWh,0.04228
12/30/2023,12/30/2023 8:00,December,account_a,9.02175,kWh,21.36,$/MWh,0.02136
12/30/2023,12/30/2023 8:00,December,account_b,285.039,kWh,21.36,$/MWh,0.02136
12/30/2023,12/30/2023 9:00,December,account_a,8.418,kWh,17.76,$/MWh,0.01776
12/30/2023,12/30/2023 9:00,December,account_b,235.014,kWh,17.76,$/MWh,0.01776
12/30/2023,12/30/2023 10:00,December,account_a,7.521,kWh,16.05,$/MWh,0.01605
12/30/2023,12/30/2023 10:00,December,account_b,215.625,kWh,16.05,$/MWh,0.01605
12/30/2023,12/30/2023 11:00,December,account_a,8.97,kWh,15,$/MWh,0.015
12/30/2023,12/30/2023 11:00,December,account_b,202.239,kWh,15,$/MWh,0.015
12/30/2023,12/30/2023 12:00,December,account_a,8.26275,kWh,13.9,$/MWh,0.0139
12/30/2023,12/30/2023 12:00,December,account_b,192.648,kWh,13.9,$/MWh,0.0139
12/30/2023,12/30/2023 13:00,December,account_a,7.67625,kWh,12.56,$/MWh,0.01256
12/30/2023,12/30/2023 13:00,December,account_b,97.152,kWh,12.56,$/MWh,0.01256
12/30/2023,12/30/2023 14:00,December,account_a,8.004,kWh,11.56,$/MWh,0.01156
12/30/2023,12/30/2023 14:00,December,account_b,60.168,kWh,11.56,$/MWh,0.01156
12/30/2023,12/30/2023 15:00,December,account_a,8.004,kWh,12,$/MWh,0.012
12/30/2023,12/30/2023 15:00,December,account_b,61.755,kWh,12,$/MWh,0.012
12/30/2023,12/30/2023 16:00,December,account_a,7.19325,kWh,16.23,$/MWh,0.01623
12/30/2023,12/30/2023 16:00,December,account_b,57.96,kWh,16.23,$/MWh,0.01623
12/30/2023,12/30/2023 17:00,December,account_a,9.522,kWh,29.16,$/MWh,0.02916
12/30/2023,12/30/2023 17:00,December,account_b,63.342,kWh,29.16,$/MWh,0.02916
12/30/2023,12/30/2023 18:00,December,account_a,9.5565,kWh,19.3,$/MWh,0.0193
12/30/2023,12/30/2023 18:00,December,account_b,82.386,kWh,19.3,$/MWh,0.0193
12/30/2023,12/30/2023 19:00,December,account_a,8.418,kWh,16.47,$/MWh,0.01647
12/30/2023,12/30/2023 19:00,December,account_b,89.907,kWh,16.47,$/MWh,0.01647
12/30/2023,12/30/2023 20:00,December,account_a,8.556,kWh,15.62,$/MWh,0.01562
12/30/2023,12/30/2023 20:00,December,account_b,99.153,kWh,15.62,$/MWh,0.01562
12/30/2023,12/30/2023 21:00,December,account_a,8.88375,kWh,13.9,$/MWh,0.0139
12/30/2023,12/30/2023 21:00,December,account_b,102.741,kWh,13.9,$/MWh,0.0139
12/30/2023,12/30/2023 22:00,December,account_a,10.3845,kWh,14.19,$/MWh,0.01419
12/30/2023,12/30/2023 22:00,December,account_b,100.947,kWh,14.19,$/MWh,0.01419
12/30/2023,12/30/2023 23:00,December,account_a,8.29725,kWh,13.03,$/MWh,0.01303
12/30/2023,12/30/2023 23:00,December,account_b,106.122,kWh,13.03,$/MWh,0.01303
12/31/2023,12/31/2023 0:00,December,account_a,8.26275,kWh,12.1,$/MWh,0.0121
12/31/2023,12/31/2023 0:00,December,account_b,112.746,kWh,12.1,$/MWh,0.0121
12/31/2023,12/31/2023 1:00,December,account_a,10.60875,kWh,12.28,$/MWh,0.01228
12/31/2023,12/31/2023 1:00,December,account_b,116.196,kWh,12.28,$/MWh,0.01228
12/31/2023,12/31/2023 2:00,December,account_a,8.78025,kWh,13.26,$/MWh,0.01326
12/31/2023,12/31/2023 2:00,December,account_b,122.199,kWh,13.26,$/MWh,0.01326
12/31/2023,12/31/2023 3:00,December,account_a,8.28,kWh,15.65,$/MWh,0.01565
12/31/2023,12/31/2023 3:00,December,account_b,123.234,kWh,15.65,$/MWh,0.01565
12/31/2023,12/31/2023 4:00,December,account_a,10.71225,kWh,16.89,$/MWh,0.01689
12/31/2023,12/31/2023 4:00,December,account_b,148.971,kWh,16.89,$/MWh,0.01689
12/31/2023,12/31/2023 5:00,December,account_a,9.0045,kWh,17.37,$/MWh,0.01737
12/31/2023,12/31/2023 5:00,December,account_b,140.622,kWh,17.37,$/MWh,0.01737
12/31/2023,12/31/2023 6:00,December,account_a,8.78025,kWh,18.97,$/MWh,0.01897
12/31/2023,12/31/2023 6:00,December,account_b,144.555,kWh,18.97,$/MWh,0.01897
12/31/2023,12/31/2023 7:00,December,account_a,10.95375,kWh,24.22,$/MWh,0.02422
12/31/2023,12/31/2023 7:00,December,account_b,150.075,kWh,24.22,$/MWh,0.02422
12/31/2023,12/31/2023 8:00,December,account_a,8.1075,kWh,19.73,$/MWh,0.01973
12/31/2023,12/31/2023 8:00,December,account_b,118.197,kWh,19.73,$/MWh,0.01973
12/31/2023,12/31/2023 9:00,December,account_a,8.1765,kWh,17.27,$/MWh,0.01727
12/31/2023,12/31/2023 9:00,December,account_b,87.078,kWh,17.27,$/MWh,0.01727
12/31/2023,12/31/2023 10:00,December,account_a,8.91825,kWh,15.97,$/MWh,0.01597
12/31/2023,12/31/2023 10:00,December,account_b,70.311,kWh,15.97,$/MWh,0.01597
12/31/2023,12/31/2023 11:00,December,account_a,8.53875,kWh,14.47,$/MWh,0.01447
12/31/2023,12/31/2023 11:00,December,account_b,61.203,kWh,14.47,$/MWh,0.01447
12/31/2023,12/31/2023 12:00,December,account_a,7.71075,kWh,12.74,$/MWh,0.01274
12/31/2023,12/31/2023 12:00,December,account_b,60.858,kWh,12.74,$/MWh,0.01274
12/31/2023,12/31/2023 13:00,December,account_a,8.43525,kWh,11.9,$/MWh,0.0119
12/31/2023,12/31/2023 13:00,December,account_b,61.755,kWh,11.9,$/MWh,0.0119
12/31/2023,12/31/2023 14:00,December,account_a,8.2455,kWh,11.74,$/MWh,0.01174
12/31/2023,12/31/2023 14:00,December,account_b,64.929,kWh,11.74,$/MWh,0.01174
12/31/2023,12/31/2023 15:00,December,account_a,8.073,kWh,12.42,$/MWh,0.01242
12/31/2023,12/31/2023 15:00,December,account_b,60.513,kWh,12.42,$/MWh,0.01242
12/31/2023,12/31/2023 16:00,December,account_a,8.7975,kWh,19.32,$/MWh,0.01932
12/31/2023,12/31/2023 16:00,December,account_b,62.928,kWh,19.32,$/MWh,0.01932
12/31/2023,12/31/2023 17:00,December,account_a,9.67725,kWh,35.55,$/MWh,0.03555
12/31/2023,12/31/2023 17:00,December,account_b,79.833,kWh,35.55,$/MWh,0.03555
12/31/2023,12/31/2023 18:00,December,account_a,8.71125,kWh,22.99,$/MWh,0.02299
12/31/2023,12/31/2023 18:00,December,account_b,84.456,kWh,22.99,$/MWh,0.02299
12/31/2023,12/31/2023 19:00,December,account_a,8.1075,kWh,19.26,$/MWh,0.01926
12/31/2023,12/31/2023 19:00,December,account_b,90.528,kWh,19.26,$/MWh,0.01926
12/31/2023,12/31/2023 20:00,December,account_a,8.57325,kWh,16.54,$/MWh,0.01654
12/31/2023,12/31/2023 20:00,December,account_b,115.023,kWh,16.54,$/MWh,0.01654
12/31/2023,12/31/2023 21:00,December,account_a,8.28,kWh,14.43,$/MWh,0.01443
12/31/2023,12/31/2023 21:00,December,account_b,111.366,kWh,14.43,$/MWh,0.01443
12/31/2023,12/31/2023 22:00,December,account_a,10.557,kWh,15.47,$/MWh,0.01547
12/31/2023,12/31/2023 22:00,December,account_b,118.818,kWh,15.47,$/MWh,0.01547
12/31/2023,12/31/2023 23:00,December,account_a,9.33225,kWh,15.45,$/MWh,0.01545
12/31/2023,12/31/2023 23:00,December,account_b,135.93,kWh,15.45,$/MWh,0.01545
1/1/2024,1/1/2024 0:00,January,account_a,8.50425,kWh,15.79,$/MWh,0.01579
1/1/2024,1/1/2024 0:00,January,account_b,138.69,kWh,15.79,$/MWh,0.01579
1/1/2024,1/1/2024 1:00,January,account_a,8.57325,kWh,16.81,$/MWh,0.01681
1/1/2024,1/1/2024 1:00,January,account_b,158.424,kWh,16.81,$/MWh,0.01681
1/1/2024,1/1/2024 2:00,January,account_a,10.971,kWh,16.76,$/MWh,0.01676
1/1/2024,1/1/2024 2:00,January,account_b,159.459,kWh,16.76,$/MWh,0.01676
1/1/2024,1/1/2024 3:00,January,account_a,8.98725,kWh,17.39,$/MWh,0.01739
1/1/2024,1/1/2024 3:00,January,account_b,172.983,kWh,17.39,$/MWh,0.01739
1/1/2024,1/1/2024 4:00,January,account_a,9.0735,kWh,19,$/MWh,0.019
1/1/2024,1/1/2024 4:00,January,account_b,237.084,kWh,19,$/MWh,0.019
1/1/2024,1/1/2024 5:00,January,account_a,11.4195,kWh,21.4,$/MWh,0.0214
1/1/2024,1/1/2024 5:00,January,account_b,461.541,kWh,21.4,$/MWh,0.0214
1/1/2024,1/1/2024 6:00,January,account_a,8.15925,kWh,24.22,$/MWh,0.02422
1/1/2024,1/1/2024 6:00,January,account_b,407.445,kWh,24.22,$/MWh,0.02422
1/1/2024,1/1/2024 7:00,January,account_a,9.246,kWh,28.39,$/MWh,0.02839
1/1/2024,1/1/2024 7:00,January,account_b,391.23,kWh,28.39,$/MWh,0.02839
1/1/2024,1/1/2024 8:00,January,account_a,10.64325,kWh,22.67,$/MWh,0.02267
1/1/2024,1/1/2024 8:00,January,account_b,315.606,kWh,22.67,$/MWh,0.02267
1/1/2024,1/1/2024 9:00,January,account_a,8.57325,kWh,19.54,$/MWh,0.01954
1/1/2024,1/1/2024 9:00,January,account_b,262.338,kWh,19.54,$/MWh,0.01954
1/1/2024,1/1/2024 10:00,January,account_a,8.57325,kWh,18.49,$/MWh,0.01849
1/1/2024,1/1/2024 10:00,January,account_b,266.34,kWh,18.49,$/MWh,0.01849
1/1/2024,1/1/2024 11:00,January,account_a,8.5215,kWh,17.9,$/MWh,0.0179
1/1/2024,1/1/2024 11:00,January,account_b,245.709,kWh,17.9,$/MWh,0.0179
1/1/2024,1/1/2024 12:00,January,account_a,9.4875,kWh,16.55,$/MWh,0.01655
1/1/2024,1/1/2024 12:00,January,account_b,236.877,kWh,16.55,$/MWh,0.01655
1/1/2024,1/1/2024 13:00,January,account_a,9.0735,kWh,14.46,$/MWh,0.01446
1/1/2024,1/1/2024 13:00,January,account_b,230.805,kWh,14.46,$/MWh,0.01446
1/1/2024,1/1/2024 14:00,January,account_a,8.211,kWh,13.86,$/MWh,0.01386
1/1/2024,1/1/2024 14:00,January,account_b,246.951,kWh,13.86,$/MWh,0.01386
1/1/2024,1/1/2024 15:00,January,account_a,8.43525,kWh,13.18,$/MWh,0.01318
1/1/2024,1/1/2024 15:00,January,account_b,246.192,kWh,13.18,$/MWh,0.01318
1/1/2024,1/1/2024 16:00,January,account_a,8.98725,kWh,20.2,$/MWh,0.0202
1/1/2024,1/1/2024 16:00,January,account_b,263.925,kWh,20.2,$/MWh,0.0202
1/1/2024,1/1/2024 17:00,January,account_a,10.419,kWh,36.47,$/MWh,0.03647
1/1/2024,1/1/2024 17:00,January,account_b,277.587,kWh,36.47,$/MWh,0.03647
1/1/2024,1/1/2024 18:00,January,account_a,8.29725,kWh,27.6,$/MWh,0.0276
1/1/2024,1/1/2024 18:00,January,account_b,245.433,kWh,27.6,$/MWh,0.0276
1/1/2024,1/1/2024 19:00,January,account_a,10.7295,kWh,23.92,$/MWh,0.02392
1/1/2024,1/1/2024 19:00,January,account_b,93.357,kWh,23.92,$/MWh,0.02392
1/1/2024,1/1/2024 20:00,January,account_a,9.2115,kWh,24.09,$/MWh,0.02409
1/1/2024,1/1/2024 20:00,January,account_b,126.96,kWh,24.09,$/MWh,0.02409
1/1/2024,1/1/2024 21:00,January,account_a,9.867,kWh,22.19,$/MWh,0.02219
1/1/2024,1/1/2024 21:00,January,account_b,129.996,kWh,22.19,$/MWh,0.02219
1/1/2024,1/1/2024 22:00,January,account_a,10.02225,kWh,21.27,$/MWh,0.02127
1/1/2024,1/1/2024 22:00,January,account_b,145.452,kWh,21.27,$/MWh,0.02127
1/1/2024,1/1/2024 23:00,January,account_a,9.36675,kWh,20.23,$/MWh,0.02023
1/1/2024,1/1/2024 23:00,January,account_b,146.556,kWh,20.23,$/MWh,0.02023
1/2/2024,1/2/2024 0:00,January,account_a,10.91925,kWh,19.23,$/MWh,0.01923
1/2/2024,1/2/2024 0:00,January,account_b,156.354,kWh,19.23,$/MWh,0.01923
1/2/2024,1/2/2024 1:00,January,account_a,9.05625,kWh,18.49,$/MWh,0.01849
1/2/2024,1/2/2024 1:00,January,account_b,160.08,kWh,18.49,$/MWh,0.01849
1/2/2024,1/2/2024 2:00,January,account_a,11.178,kWh,18.94,$/MWh,0.01894
1/2/2024,1/2/2024 2:00,January,account_b,165.324,kWh,18.94,$/MWh,0.01894
1/2/2024,1/2/2024 3:00,January,account_a,9.19425,kWh,19.63,$/MWh,0.01963
1/2/2024,1/2/2024 3:00,January,account_b,165.393,kWh,19.63,$/MWh,0.01963
1/2/2024,1/2/2024 4:00,January,account_a,10.91925,kWh,20.74,$/MWh,0.02074
1/2/2024,1/2/2024 4:00,January,account_b,237.981,kWh,20.74,$/MWh,0.02074
1/2/2024,1/2/2024 5:00,January,account_a,9.60825,kWh,25.01,$/MWh,0.02501
1/2/2024,1/2/2024 5:00,January,account_b,451.674,kWh,25.01,$/MWh,0.02501
1/2/2024,1/2/2024 6:00,January,account_a,10.488,kWh,35.81,$/MWh,0.03581
1/2/2024,1/2/2024 6:00,January,account_b,386.676,kWh,35.81,$/MWh,0.03581
1/2/2024,1/2/2024 7:00,January,account_a,10.02225,kWh,41.45,$/MWh,0.04145
1/2/2024,1/2/2024 7:00,January,account_b,380.052,kWh,41.45,$/MWh,0.04145
1/2/2024,1/2/2024 8:00,January,account_a,13.731,kWh,34.71,$/MWh,0.03471
1/2/2024,1/2/2024 8:00,January,account_b,347.208,kWh,34.71,$/MWh,0.03471
1/2/2024,1/2/2024 9:00,January,account_a,14.74875,kWh,25.76,$/MWh,0.02576
1/2/2024,1/2/2024 9:00,January,account_b,330.441,kWh,25.76,$/MWh,0.02576
1/2/2024,1/2/2024 10:00,January,account_a,14.421,kWh,22.72,$/MWh,0.02272
1/2/2024,1/2/2024 10:00,January,account_b,274.275,kWh,22.72,$/MWh,0.02272
1/2/2024,1/2/2024 11:00,January,account_a,15.2835,kWh,19.32,$/MWh,0.01932
1/2/2024,1/2/2024 11:00,January,account_b,248.952,kWh,19.32,$/MWh,0.01932
1/2/2024,1/2/2024 12:00,January,account_a,15.7665,kWh,18.08,$/MWh,0.01808
1/2/2024,1/2/2024 12:00,January,account_b,242.052,kWh,18.08,$/MWh,0.01808
1/2/2024,1/2/2024 13:00,January,account_a,15.30075,kWh,17.71,$/MWh,0.01771
1/2/2024,1/2/2024 13:00,January,account_b,247.02,kWh,17.71,$/MWh,0.01771
1/2/2024,1/2/2024 14:00,January,account_a,14.076,kWh,17.17,$/MWh,0.01717
1/2/2024,1/2/2024 14:00,January,account_b,272.757,kWh,17.17,$/MWh,0.01717
1/2/2024,1/2/2024 15:00,January,account_a,13.9725,kWh,18.5,$/MWh,0.0185
1/2/2024,1/2/2024 15:00,January,account_b,290.214,kWh,18.5,$/MWh,0.0185
1/2/2024,1/2/2024 16:00,January,account_a,12.26475,kWh,24.22,$/MWh,0.02422
1/2/2024,1/2/2024 16:00,January,account_b,284.763,kWh,24.22,$/MWh,0.02422
1/2/2024,1/2/2024 17:00,January,account_a,12.43725,kWh,45.56,$/MWh,0.04556
1/2/2024,1/2/2024 17:00,January,account_b,290.145,kWh,45.56,$/MWh,0.04556
1/2/2024,1/2/2024 18:00,January,account_a,9.453,kWh,37.62,$/MWh,0.03762
1/2/2024,1/2/2024 18:00,January,account_b,244.467,kWh,37.62,$/MWh,0.03762
1/2/2024,1/2/2024 19:00,January,account_a,9.108,kWh,31.64,$/MWh,0.03164
1/2/2024,1/2/2024 19:00,January,account_b,95.634,kWh,31.64,$/MWh,0.03164
1/2/2024,1/2/2024 20:00,January,account_a,9.798,kWh,26.73,$/MWh,0.02673
1/2/2024,1/2/2024 20:00,January,account_b,125.649,kWh,26.73,$/MWh,0.02673
1/2/2024,1/2/2024 21:00,January,account_a,12.006,kWh,23.7,$/MWh,0.0237
1/2/2024,1/2/2024 21:00,January,account_b,132.963,kWh,23.7,$/MWh,0.0237
1/2/2024,1/2/2024 22:00,January,account_a,10.0395,kWh,24.77,$/MWh,0.02477
1/2/2024,1/2/2024 22:00,January,account_b,129.168,kWh,24.77,$/MWh,0.02477
1/2/2024,1/2/2024 23:00,January,account_a,11.02275,kWh,22.02,$/MWh,0.02202
1/2/2024,1/2/2024 23:00,January,account_b,134.205,kWh,22.02,$/MWh,0.02202
1/3/2024,1/3/2024 0:00,January,account_a,11.178,kWh,20.9,$/MWh,0.0209
1/3/2024,1/3/2024 0:00,January,account_b,132.687,kWh,20.9,$/MWh,0.0209
1/3/2024,1/3/2024 1:00,January,account_a,9.19425,kWh,19.18,$/MWh,0.01918
1/3/2024,1/3/2024 1:00,January,account_b,139.173,kWh,19.18,$/MWh,0.01918
1/3/2024,1/3/2024 2:00,January,account_a,12.85125,kWh,19.03,$/MWh,0.01903
1/3/2024,1/3/2024 2:00,January,account_b,152.49,kWh,19.03,$/MWh,0.01903
1/3/2024,1/3/2024 3:00,January,account_a,9.64275,kWh,19.22,$/MWh,0.01922
1/3/2024,1/3/2024 3:00,January,account_b,142.14,kWh,19.22,$/MWh,0.01922
1/3/2024,1/3/2024 4:00,January,account_a,10.50525,kWh,20.9,$/MWh,0.0209
1/3/2024,1/3/2024 4:00,January,account_b,210.105,kWh,20.9,$/MWh,0.0209
1/3/2024,1/3/2024 5:00,January,account_a,11.4195,kWh,23.34,$/MWh,0.02334
1/3/2024,1/3/2024 5:00,January,account_b,414.621,kWh,23.34,$/MWh,0.02334
1/3/2024,1/3/2024 6:00,January,account_a,8.9355,kWh,39.18,$/MWh,0.03918
1/3/2024,1/3/2024 6:00,January,account_b,344.379,kWh,39.18,$/MWh,0.03918
1/3/2024,1/3/2024 7:00,January,account_a,12.95475,kWh,42.49,$/MWh,0.04249
1/3/2024,1/3/2024 7:00,January,account_b,343.62,kWh,42.49,$/MWh,0.04249
1/3/2024,1/3/2024 8:00,January,account_a,12.558,kWh,33.5,$/MWh,0.0335
1/3/2024,1/3/2024 8:00,January,account_b,338.376,kWh,33.5,$/MWh,0.0335
